Accident_Index,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Year
201201KD50058,1,3,2,1,2012
201201KD50059,1,3,2,1,2012
201201KD50060,1,3,2,1,2012
201201KD50061,1,3,2,1,2012
201201KD50063,1,3,2,1,2012
201201KD50064,1,2,1,1,2012
201201KD50065,1,3,1,1,2012
201201KD50066,1,3,1,1,2012
201201KD50068,1,3,2,1,2012
201201KD50070,1,3,2,1,2012
201201KD50071,1,3,2,1,2012
201201KD50072,1,3,2,1,2012
201201KD50073,1,3,2,2,2012
201201KD50074,1,3,2,1,2012
201201KD50075,1,3,2,1,2012
201201KD50076,1,3,1,1,2012
201201KD50077,1,3,1,1,2012
201201KD50078,1,2,1,1,2012
201201KD50079,1,3,1,1,2012
201201KD50080,1,3,2,1,2012
201201KD50081,1,3,2,1,2012
201201KD50082,1,3,2,2,2012
201201KD50083,1,3,2,2,2012
201201KD50084,1,3,2,1,2012
201201KD50085,1,3,1,1,2012
201201KD50086,1,3,1,1,2012
201201KD50088,1,3,2,1,2012
201201KD50089,1,3,2,1,2012
201201KD50091,1,2,1,1,2012
201201KD50092,1,3,1,1,2012
201201KD50093,1,3,2,1,2012
201201KD50095,1,3,1,1,2012
201201KD50096,1,3,2,2,2012
201201KD50097,1,3,1,1,2012
201201KD50098,1,3,7,2,2012
201201KD50099,1,3,2,1,2012
201201KD50100,1,3,2,1,2012
201201KD50101,1,3,2,1,2012
201201KD50102,1,3,2,1,2012
201201KD50103,1,3,2,1,2012
201201KD50104,1,3,2,1,2012
201201KD50105,1,3,2,1,2012
201201KD50106,1,3,2,1,2012
201201KD50107,1,2,3,1,2012
201201KD50108,1,3,1,1,2012
201201KD50109,1,3,1,1,2012
201201KD50110,1,3,2,1,2012
201201KD50111,1,3,3,1,2012
201201KD50112,1,3,3,2,2012
201201KD50113,1,3,2,1,2012
201201KD50114,1,3,2,2,2012
201201KD50115,1,3,3,2,2012
201201KD50116,1,3,2,1,2012
201201KD50117,1,3,1,1,2012
201201KD50118,1,3,2,1,2012
201201KD50120,1,2,1,1,2012
201201KD50121,1,3,3,1,2012
201201KD50122,1,3,3,3,2012
201201KD50123,1,3,2,1,2012
201201KD50124,1,2,1,2,2012
201201KD50125,1,3,2,2,2012
201201KD50126,1,3,1,1,2012
201201KD50127,1,3,2,1,2012
201201KD50128,1,3,2,1,2012
201201KD50129,1,3,1,1,2012
201201KD50130,1,3,2,2,2012
201201KD50131,1,3,1,1,2012
201201KD50132,1,3,2,1,2012
201201KD50134,1,3,2,2,2012
201201KD50135,1,3,2,2,2012
201201KD50136,1,3,2,1,2012
201201KD50137,1,3,2,1,2012
201201KD50139,1,3,2,1,2012
201201KD50140,1,3,2,2,2012
201201KD50142,1,3,2,1,2012
201201KD50143,1,3,2,1,2012
201201KD50144,1,2,2,1,2012
201201KD50145,1,3,1,1,2012
201201KD50146,1,3,2,1,2012
201201KD50147,1,3,2,1,2012
201201KD50148,1,3,1,1,2012
201201KD50149,1,3,2,1,2012
201201KD50151,1,3,2,1,2012
201201KD50152,1,3,2,1,2012
201201KD50153,1,3,2,1,2012
201201KD50154,1,3,4,3,2012
201201KD50155,1,3,2,2,2012
201201KD50156,1,3,1,1,2012
201201KD50157,1,2,2,8,2012
201201KD50158,1,3,2,2,2012
201201KD50159,1,3,2,2,2012
201201KD50160,1,3,3,2,2012
201201KD50161,1,3,1,1,2012
201201KD50162,1,3,2,2,2012
201201KD50163,1,3,2,1,2012
201201KD50164,1,3,2,1,2012
201201KD50165,1,3,2,1,2012
201201KD50166,1,3,1,1,2012
201201KD50167,1,3,2,1,2012
201201KD50168,1,3,2,1,2012
201201KD50169,1,3,2,2,2012
201201KD50170,1,3,2,1,2012
201201KD50171,1,3,1,1,2012
201201KD50172,1,3,4,1,2012
201201KD50173,1,3,2,1,2012
201201KD50174,1,3,4,1,2012
201201KD50176,1,3,2,1,2012
201201KD50177,1,3,2,3,2012
201201KD50178,1,3,2,2,2012
201201KD50179,1,3,2,2,2012
201201KD50180,1,3,2,1,2012
201201KD50181,1,3,3,1,2012
201201KD50182,1,3,2,1,2012
201201KD50183,1,3,3,1,2012
201201KD50184,1,3,2,1,2012
201201KD50186,1,3,1,1,2012
201201KD50187,1,3,3,1,2012
201201KD50188,1,3,2,1,2012
201201KD50189,1,3,2,1,2012
201201KD50190,1,3,2,1,2012
201201KD50191,1,3,2,1,2012
201201KD50192,1,3,2,1,2012
201201KD50193,1,3,1,1,2012
201201KD50194,1,3,5,1,2012
201201KD50195,1,3,1,1,2012
201201KD50196,1,3,2,2,2012
201201KD50197,1,3,2,1,2012
201201KD50198,1,2,2,2,2012
201201KD50199,1,3,2,1,2012
201201KD50200,1,3,2,1,2012
201201KD50201,1,3,1,1,2012
201201KD50202,1,3,1,1,2012
201201KD50203,1,3,2,1,2012
201201KD50204,1,3,4,1,2012
201201KD50205,1,3,2,1,2012
201201KD50206,1,3,4,1,2012
201201KD50208,1,3,3,2,2012
201201KD50210,1,2,2,2,2012
201201KD50211,1,3,2,1,2012
201201KD50212,1,2,2,2,2012
201201KD50213,1,3,2,1,2012
201201KD50214,1,2,1,1,2012
201201KD50215,1,3,2,1,2012
201201KD50216,1,3,2,1,2012
201201KD50217,1,3,2,1,2012
201201KD50220,1,3,2,1,2012
201201KD50221,1,3,2,2,2012
201201KD50222,1,3,2,1,2012
201201KD50223,1,3,2,2,2012
201201KD50224,1,3,2,1,2012
201201KD50225,1,3,3,2,2012
201201KD50226,1,2,2,1,2012
201201KD50227,1,3,2,2,2012
201201KD50228,1,3,2,1,2012
201201KD50229,1,3,4,5,2012
201201KD50230,1,3,2,1,2012
201201KD50232,1,3,1,1,2012
201201KD50233,1,3,2,1,2012
201201KD50234,1,3,1,1,2012
201201KD50236,1,3,2,1,2012
201201KD50237,1,3,2,1,2012
201201KD50238,1,3,2,1,2012
201201KD50239,1,3,2,4,2012
201201KD50240,1,3,2,2,2012
201201KD50241,1,3,2,3,2012
201201KD50242,1,3,2,1,2012
201201KD50243,1,3,2,6,2012
201201KD50244,1,3,2,2,2012
201201KD50245,1,3,2,1,2012
201201KD50246,1,3,2,2,2012
201201KD50247,1,3,1,1,2012
201201KD50248,1,3,2,2,2012
201201KD50249,1,3,3,1,2012
201201KD50250,1,3,1,2,2012
201201KD50251,1,2,1,1,2012
201201KD50252,1,3,2,1,2012
201201KD50254,1,2,2,1,2012
201201KD50255,1,3,2,1,2012
201201KD50256,1,3,2,2,2012
201201KD50257,1,3,2,1,2012
201201KD50258,1,3,2,1,2012
201201KD50259,1,3,2,1,2012
201201KD50260,1,3,1,1,2012
201201KD50261,1,2,2,1,2012
201201KD50262,1,3,2,1,2012
201201KD50263,1,2,2,1,2012
201201KD50264,1,3,4,1,2012
201201KD50265,1,3,1,1,2012
201201KD50266,1,3,2,1,2012
201201KD50267,1,3,2,1,2012
201201KD50268,1,2,1,2,2012
201201KD50270,1,3,2,1,2012
201201KD50271,1,3,2,1,2012
201201KD50272,1,3,2,1,2012
201201KD50273,1,3,1,1,2012
201201KD50274,1,3,2,1,2012
201201KD50275,1,3,2,1,2012
201201KD50276,1,3,1,1,2012
201201KD50277,1,3,2,1,2012
201201KD50278,1,3,2,1,2012
201201KD50279,1,3,2,1,2012
201201KD50280,1,3,2,1,2012
201201KD50281,1,3,1,1,2012
201201KD50282,1,3,1,1,2012
201201KD50283,1,3,2,1,2012
201201KD50284,1,3,5,1,2012
201201KD50285,1,3,1,2,2012
201201KD50286,1,2,2,1,2012
201201KD50287,1,3,2,1,2012
201201KD50288,1,3,2,1,2012
201201KD50289,1,3,1,2,2012
201201KD50290,1,3,2,1,2012
201201KD50291,1,3,2,1,2012
201201KD50292,1,3,2,1,2012
201201KD50293,1,3,3,1,2012
201201KD50294,1,3,2,1,2012
201201KD50295,1,3,2,1,2012
201201KD50296,1,3,3,1,2012
201201KD50297,1,2,1,1,2012
201201KD50298,1,3,2,1,2012
201201KD50299,1,3,2,1,2012
201201KD50300,1,3,1,1,2012
201201KD50301,1,3,2,2,2012
201201KD50302,1,3,2,1,2012
201201KD50306,1,3,2,1,2012
201201KD50307,1,3,3,2,2012
201201KD50309,1,3,2,1,2012
201201KD50311,1,3,1,1,2012
201201KD50313,1,3,2,2,2012
201201KD50314,1,3,1,1,2012
201201KD50315,1,3,2,1,2012
201201KD50316,1,3,1,1,2012
201201KD50317,1,3,2,1,2012
201201KD50318,1,3,1,1,2012
201201KD50319,1,3,1,1,2012
201201KD50320,1,3,1,2,2012
201201KD50321,1,3,2,1,2012
201201KD50322,1,3,2,1,2012
201201KD50323,1,3,2,5,2012
201201KD50325,1,3,2,1,2012
201201KD50326,1,3,2,1,2012
201201KD50327,1,3,2,3,2012
201201KD50328,1,3,2,1,2012
201201KD50329,1,3,1,1,2012
201201KD50330,1,2,1,1,2012
201201KD50331,1,3,2,1,2012
201201KD50332,1,3,3,3,2012
201201KD50333,1,3,2,2,2012
201201KD50335,1,3,2,1,2012
201201KD50336,1,3,3,1,2012
201201KD50337,1,3,2,2,2012
201201KD50338,1,3,2,1,2012
201201KD50339,1,3,2,1,2012
201201KD50340,1,3,2,2,2012
201201KD50341,1,3,2,1,2012
201201KD50342,1,3,1,1,2012
201201KD50343,1,3,2,1,2012
201201KD50344,1,2,1,1,2012
201201KD50345,1,3,2,2,2012
201201KD50346,1,3,1,1,2012
201201KD50347,1,3,5,2,2012
201201KD50348,1,3,1,1,2012
201201KD50349,1,3,1,1,2012
201201KD50350,1,3,2,1,2012
201201KD50351,1,3,2,1,2012
201201KD50352,1,3,1,1,2012
201201KD50353,1,3,2,1,2012
201201KD50354,1,3,2,1,2012
201201KD50355,1,3,2,1,2012
201201KD50356,1,3,2,1,2012
201201KD50358,1,3,2,1,2012
201201KD50359,1,3,2,1,2012
201201KD50360,1,3,2,1,2012
201201KD50361,1,3,2,1,2012
201201KD50362,1,3,2,2,2012
201201KD50363,1,3,2,1,2012
201201KD50365,1,3,1,1,2012
201201KD50366,1,3,1,1,2012
201201KD50367,1,3,2,1,2012
201201KD50368,1,2,2,2,2012
201201KD50369,1,2,1,1,2012
201201KD50370,1,3,2,1,2012
201201KD50371,1,3,2,1,2012
201201KD50372,1,3,2,1,2012
201201KD50373,1,3,2,1,2012
201201KD50374,1,3,1,1,2012
201201KD50375,1,3,2,1,2012
201201KD50376,1,3,2,1,2012
201201KD50377,1,3,2,1,2012
201201KD50378,1,3,2,1,2012
201201KD50379,1,3,3,1,2012
201201KD50380,1,3,2,1,2012
201201KD50381,1,3,1,1,2012
201201KD50382,1,3,2,1,2012
201201KD50383,1,3,2,1,2012
201201KD50384,1,3,2,1,2012
201201KD50387,1,3,2,1,2012
201201KD50388,1,3,2,1,2012
201201KD50389,1,3,2,1,2012
201201KD50390,1,3,2,1,2012
201201KD50392,1,3,2,1,2012
201201KD50393,1,3,2,1,2012
201201KD50394,1,3,2,1,2012
201201KD50395,1,3,2,1,2012
201201KD50396,1,3,2,1,2012
201201KD50397,1,3,1,1,2012
201201KD50398,1,3,2,1,2012
201201KD50399,1,3,2,1,2012
201201KD50401,1,3,2,1,2012
201201KD50402,1,3,1,1,2012
201201KD50403,1,3,2,1,2012
201201KD50404,1,3,4,2,2012
201201KD50405,1,3,2,1,2012
201201KD50406,1,3,2,1,2012
201201KD50407,1,3,2,1,2012
201201KD50408,1,3,1,1,2012
201201KD50409,1,3,2,1,2012
201201KD50410,1,2,2,1,2012
201201KD50411,1,3,2,1,2012
201201KD50412,1,3,2,2,2012
201201KD50414,1,3,1,1,2012
201201KD50415,1,3,2,1,2012
201201KD50416,1,3,2,1,2012
201201KD50417,1,3,3,3,2012
201201KD50418,1,3,2,1,2012
201201KD50419,1,3,1,1,2012
201201KD50420,1,3,2,1,2012
201201KD50421,1,3,2,1,2012
201201KD50422,1,3,2,2,2012
201201KD50423,1,3,2,1,2012
201201KD50424,1,3,1,1,2012
201201KD50425,1,3,3,3,2012
201201KD50426,1,3,2,3,2012
201201KD50427,1,2,1,1,2012
201201KD50428,1,3,2,1,2012
201201KD50429,1,3,2,1,2012
201201KD50430,1,3,2,1,2012
201201KD50431,1,3,1,1,2012
201201KD50432,1,3,2,1,2012
201201KD50433,1,3,1,1,2012
201201KD50434,1,3,2,1,2012
201201KD50435,1,3,2,1,2012
201201KD50436,1,3,2,1,2012
201201KD50437,1,3,2,2,2012
201201KD50438,1,3,2,1,2012
201201KD50439,1,3,2,1,2012
201201KD50441,1,3,2,1,2012
201201KD50442,1,3,2,1,2012
201201KD50443,1,3,2,1,2012
201201KD50444,1,3,2,1,2012
201201KD50445,1,3,1,1,2012
201201KD50447,1,3,2,1,2012
201201KD50448,1,3,1,1,2012
201201KD50449,1,3,1,1,2012
201201KD50450,1,3,1,1,2012
201201KD50451,1,3,2,1,2012
201201KD50452,1,3,2,2,2012
201201KD50453,1,3,3,1,2012
201201KD50454,1,3,2,1,2012
201201KD50455,1,3,3,1,2012
201201KD50456,1,2,2,1,2012
201201KD50457,1,3,2,1,2012
201201KD50458,1,3,2,1,2012
201201KD50459,1,3,2,2,2012
201201KD50460,1,3,5,3,2012
201201KD50461,1,3,2,1,2012
201201KD50462,1,3,2,3,2012
201201KD50463,1,3,2,2,2012
201201KD50464,1,3,3,3,2012
201201KD50465,1,3,2,1,2012
201201KD50466,1,2,2,2,2012
201201KD50467,1,3,1,1,2012
201201KD50468,1,3,5,1,2012
201201KD50469,1,3,2,1,2012
201201KD50470,1,3,1,1,2012
201201KD50471,1,3,2,1,2012
201201KD50472,1,3,3,2,2012
201201KD50473,1,3,2,2,2012
201201KD50474,1,3,2,1,2012
201201KD50475,1,3,2,1,2012
201201KD50476,1,3,2,4,2012
201201KD50477,1,3,1,1,2012
201201KD50478,1,3,2,1,2012
201201KD50479,1,3,2,1,2012
201201KD50480,1,3,2,1,2012
201201KD50481,1,3,2,2,2012
201201KD50482,1,3,2,1,2012
201201KD50483,1,3,2,1,2012
201201KD50484,1,3,2,1,2012
201201KD50485,1,3,2,1,2012
201201KD50486,1,3,1,1,2012
201201KD50488,1,3,2,1,2012
201201KD50489,1,2,2,1,2012
201201KD50490,1,3,2,1,2012
201201KD50491,1,2,2,1,2012
201201KD50492,1,3,2,1,2012
201201KD50493,1,3,2,1,2012
201201KD50494,1,3,1,1,2012
201201KD50495,1,3,2,1,2012
201201KD50497,1,3,1,1,2012
201201KD50498,1,3,2,1,2012
201201KD50499,1,3,1,2,2012
201201KD50501,1,3,2,1,2012
201201KD50502,1,3,1,1,2012
201201KD50503,1,3,2,1,2012
201201KD50504,1,3,2,2,2012
201201KD50505,1,3,1,2,2012
201201KD50506,1,3,1,1,2012
201201KD50507,1,3,1,1,2012
201201KD50508,1,3,2,1,2012
201201KD50510,1,3,1,1,2012
201201KD50511,1,3,2,1,2012
201201KD50512,1,3,1,1,2012
201201KD50513,1,3,2,2,2012
201201KD50514,1,3,2,1,2012
201201KD50515,1,3,1,1,2012
201201KD50516,1,3,1,1,2012
201201KD50517,1,3,2,2,2012
201201KD50518,1,3,2,1,2012
201201KD50520,1,3,1,1,2012
201201KD50521,1,3,2,2,2012
201201KD50522,1,3,1,1,2012
201201KD50523,1,3,1,1,2012
201201KD50524,1,3,2,1,2012
201201KD50525,1,3,2,1,2012
201201KD50527,1,3,1,5,2012
201201KD50528,1,3,2,1,2012
201201KD50530,1,3,2,1,2012
201201KD50531,1,3,2,1,2012
201201KD50532,1,3,2,2,2012
201201KD50534,1,3,1,1,2012
201201KD50535,1,3,2,1,2012
201201KD50536,1,3,2,1,2012
201201KD50537,1,3,2,1,2012
201201KD50538,1,3,2,1,2012
201201KD50539,1,3,2,1,2012
201201KD50540,1,3,2,1,2012
201201KD50541,1,3,2,1,2012
201201KD50542,1,3,1,1,2012
201201KD50543,1,3,1,1,2012
201201KD50544,1,3,2,1,2012
201201KD50545,1,3,2,2,2012
201201KD50546,1,3,2,1,2012
201201KD50547,1,3,1,1,2012
201201KD50548,1,3,1,1,2012
201201KD50549,1,3,1,1,2012
201201KD50550,1,3,2,1,2012
201201KD50551,1,3,2,3,2012
201201KD50553,1,3,2,2,2012
201201KD50554,1,3,2,1,2012
201201KD50555,1,3,2,2,2012
201201KD50556,1,3,1,1,2012
201201KD50557,1,3,1,1,2012
201201KD50558,1,3,1,1,2012
201201KD50560,1,3,2,1,2012
201201KD50561,1,3,2,1,2012
201201KD50563,1,3,2,1,2012
201201KD50564,1,3,3,1,2012
201201KD50565,1,3,2,1,2012
201201KD50566,1,3,2,1,2012
201201KD50568,1,3,2,1,2012
201201KD50570,1,3,2,1,2012
201201KD50571,1,3,2,1,2012
201201KD50572,1,3,2,1,2012
201201KD50573,1,3,2,1,2012
201201KD50574,1,3,1,1,2012
201201KD50575,1,3,1,1,2012
201201KD50576,1,3,2,2,2012
201201KD50578,1,3,2,1,2012
201201KD50579,1,3,3,1,2012
201201KD50580,1,3,2,1,2012
201201KD50581,1,3,2,1,2012
201201KD50582,1,3,3,1,2012
201201KD50583,1,3,2,1,2012
201201KD50584,1,3,1,1,2012
201201KD50585,1,3,3,1,2012
201201KD50586,1,3,1,1,2012
201201KD50587,1,3,2,1,2012
201201KD50588,1,2,1,2,2012
201201KD50589,1,3,2,1,2012
201201KD50592,1,3,2,1,2012
201201KD50593,1,3,2,1,2012
201201KD50595,1,3,2,1,2012
201201KD50596,1,3,4,1,2012
201201KD50600,1,3,2,1,2012
201201KD50601,1,3,2,1,2012
201201KD50602,1,3,2,1,2012
201201KD50603,1,3,2,2,2012
201201KD50605,1,3,1,1,2012
201201KD50606,1,3,2,1,2012
201201KD50607,1,3,2,1,2012
201201KD50608,1,3,2,1,2012
201201KD50609,1,3,1,1,2012
201201KD50610,1,3,2,1,2012
201201KD59008,1,2,3,2,2012
201201KD59012,1,3,3,1,2012
201201KD59077,1,3,2,1,2012
201201KD59079,1,3,2,2,2012
201201KD59097,1,3,3,1,2012
201201KF60003,1,3,2,2,2012
201201KF60004,1,3,2,1,2012
201201KF60005,1,3,2,1,2012
201201KF60006,1,3,1,1,2012
201201KF60007,1,3,2,2,2012
201201KF60008,1,3,2,1,2012
201201KF60009,1,3,2,1,2012
201201KF60010,1,3,2,1,2012
201201KF60011,1,3,1,1,2012
201201KF60012,1,3,1,1,2012
201201KF60013,1,3,1,1,2012
201201KF60014,1,3,2,1,2012
201201KF60015,1,3,2,5,2012
201201KF60016,1,3,2,1,2012
201201KF60017,1,3,2,2,2012
201201KF60018,1,3,2,1,2012
201201KF60019,1,3,1,1,2012
201201KF60020,1,3,1,1,2012
201201KF60022,1,3,3,2,2012
201201KF60024,1,3,2,1,2012
201201KF60025,1,3,2,1,2012
201201KF60026,1,3,2,1,2012
201201KF60027,1,3,2,1,2012
201201KF60028,1,3,3,2,2012
201201KF60029,1,3,2,1,2012
201201KF60030,1,3,2,1,2012
201201KF60032,1,3,2,3,2012
201201KF60033,1,3,2,1,2012
201201KF60034,1,3,2,1,2012
201201KF60035,1,3,2,2,2012
201201KF60036,1,3,2,1,2012
201201KF60037,1,3,1,1,2012
201201KF60038,1,3,2,1,2012
201201KF60039,1,3,2,2,2012
201201KF60041,1,3,2,1,2012
201201KF60042,1,3,1,1,2012
201201KF60044,1,3,2,2,2012
201201KF60045,1,3,2,1,2012
201201KF60046,1,3,2,1,2012
201201KF60047,1,3,1,1,2012
201201KF60048,1,3,2,1,2012
201201KF60049,1,3,1,1,2012
201201KF60050,1,3,1,1,2012
201201KF60051,1,2,2,1,2012
201201KF60052,1,3,1,1,2012
201201KF60053,1,3,1,1,2012
201201KF60054,1,3,2,2,2012
201201KF60055,1,3,2,1,2012
201201KF60056,1,3,1,1,2012
201201KF60057,1,3,2,1,2012
201201KF60058,1,3,2,1,2012
201201KF60059,1,3,2,1,2012
201201KF60060,1,3,2,1,2012
201201KF60061,1,3,1,1,2012
201201KF60062,1,3,2,1,2012
201201KF60063,1,3,2,2,2012
201201KF60064,1,3,2,1,2012
201201KF60065,1,3,2,2,2012
201201KF60066,1,3,1,1,2012
201201KF60067,1,3,3,1,2012
201201KF60068,1,3,2,1,2012
201201KF60069,1,3,1,1,2012
201201KF60070,1,3,2,1,2012
201201KF60071,1,3,1,1,2012
201201KF60072,1,3,2,1,2012
201201KF60073,1,3,1,1,2012
201201KF60074,1,3,1,1,2012
201201KF60075,1,3,2,1,2012
201201KF60076,1,3,1,1,2012
201201KF60077,1,3,3,1,2012
201201KF60078,1,3,1,1,2012
201201KF60079,1,3,1,1,2012
201201KF60080,1,3,4,4,2012
201201KF60081,1,3,2,1,2012
201201KF60082,1,3,1,1,2012
201201KF60083,1,3,2,1,2012
201201KF60084,1,3,2,1,2012
201201KF60085,1,3,2,1,2012
201201KF60087,1,3,2,2,2012
201201KF60088,1,3,2,1,2012
201201KF60089,1,3,4,5,2012
201201KF60090,1,3,3,2,2012
201201KF60091,1,3,2,1,2012
201201KF60092,1,3,2,1,2012
201201KF60093,1,3,2,2,2012
201201KF60095,1,3,1,1,2012
201201KF60096,1,3,2,1,2012
201201KF60097,1,3,1,1,2012
201201KF60098,1,3,1,1,2012
201201KF60100,1,3,1,1,2012
201201KF60101,1,3,1,1,2012
201201KF60102,1,3,3,2,2012
201201KF60104,1,3,3,1,2012
201201KF60105,1,3,2,2,2012
201201KF60106,1,3,2,5,2012
201201KF60107,1,3,1,1,2012
201201KF60108,1,3,1,1,2012
201201KF60109,1,3,2,1,2012
201201KF60110,1,3,2,1,2012
201201KF60111,1,3,2,1,2012
201201KF60112,1,3,1,1,2012
201201KF60113,1,3,2,1,2012
201201KF60114,1,3,2,1,2012
201201KF60115,1,3,1,1,2012
201201KF60117,1,2,1,1,2012
201201KF60118,1,3,2,1,2012
201201KF60119,1,2,1,1,2012
201201KF60120,1,3,2,1,2012
201201KF60121,1,3,2,1,2012
201201KF60122,1,3,2,1,2012
201201KF60123,1,3,1,1,2012
201201KF60124,1,2,1,1,2012
201201KF60125,1,3,1,1,2012
201201KF60126,1,3,2,1,2012
201201KF60127,1,3,1,1,2012
201201KF60128,1,3,1,1,2012
201201KF60129,1,3,2,2,2012
201201KF60130,1,3,2,2,2012
201201KF60131,1,3,1,1,2012
201201KF60132,1,3,1,1,2012
201201KF60133,1,3,1,1,2012
201201KF60136,1,3,4,1,2012
201201KF60137,1,3,2,1,2012
201201KF60138,1,3,2,1,2012
201201KF60139,1,3,2,1,2012
201201KF60140,1,3,2,2,2012
201201KF60141,1,3,2,1,2012
201201KF60142,1,3,1,1,2012
201201KF60143,1,3,2,1,2012
201201KF60144,1,3,1,1,2012
201201KF60145,1,3,3,2,2012
201201KF60146,1,3,1,1,2012
201201KF60147,1,3,2,1,2012
201201KF60148,1,3,1,1,2012
201201KF60149,1,3,1,1,2012
201201KF60150,1,3,2,1,2012
201201KF60151,1,3,1,1,2012
201201KF60152,1,3,1,1,2012
201201KF60153,1,3,1,1,2012
201201KF60154,1,3,2,1,2012
201201KF60155,1,3,2,1,2012
201201KF60156,1,3,2,1,2012
201201KF60157,1,3,1,1,2012
201201KF60159,1,3,2,1,2012
201201KF60160,1,3,1,1,2012
201201KF60161,1,3,2,1,2012
201201KF60162,1,3,2,1,2012
201201KF60163,1,3,1,1,2012
201201KF60164,1,3,1,1,2012
201201KF60166,1,3,2,2,2012
201201KF60167,1,3,2,2,2012
201201KF60168,1,3,2,1,2012
201201KF60169,1,3,2,1,2012
201201KF60170,1,3,2,1,2012
201201KF60171,1,3,2,1,2012
201201KF60172,1,3,2,1,2012
201201KF60173,1,3,1,1,2012
201201KF60174,1,3,2,1,2012
201201KF60175,1,3,2,1,2012
201201KF60176,1,3,2,1,2012
201201KF60177,1,3,1,1,2012
201201KF60178,1,3,2,1,2012
201201KF60180,1,3,2,1,2012
201201KF60181,1,3,2,1,2012
201201KF60182,1,3,1,2,2012
201201KF60183,1,3,1,1,2012
201201KF60184,1,2,2,1,2012
201201KF60185,1,3,3,2,2012
201201KF60187,1,3,1,1,2012
201201KF60188,1,3,1,1,2012
201201KF60189,1,3,1,1,2012
201201KF60190,1,3,2,1,2012
201201KF60191,1,3,1,1,2012
201201KF60192,1,3,1,1,2012
201201KF60193,1,3,1,1,2012
201201KF60194,1,3,2,1,2012
201201KF60195,1,3,2,2,2012
201201KF60196,1,3,1,1,2012
201201KF60197,1,2,2,1,2012
201201KF60198,1,3,1,1,2012
201201KF60199,1,3,2,1,2012
201201KF60200,1,3,1,1,2012
201201KF60201,1,2,2,1,2012
201201KF60202,1,3,2,1,2012
201201KF60203,1,3,2,2,2012
201201KF60204,1,3,2,1,2012
201201KF60205,1,3,1,1,2012
201201KF60206,1,3,2,1,2012
201201KF60207,1,3,1,1,2012
201201KF60208,1,3,2,1,2012
201201KF60209,1,3,2,1,2012
201201KF60210,1,2,1,1,2012
201201KF60212,1,3,2,1,2012
201201KF60213,1,3,1,1,2012
201201KF60214,1,3,2,1,2012
201201KF60215,1,3,2,1,2012
201201KF60216,1,3,2,1,2012
201201KF60217,1,3,2,1,2012
201201KF60218,1,3,1,1,2012
201201KF60219,1,3,2,2,2012
201201KF60220,1,3,2,1,2012
201201KF60221,1,3,1,1,2012
201201KF60222,1,3,1,1,2012
201201KF60223,1,3,1,1,2012
201201KF60225,1,3,1,1,2012
201201KF60226,1,3,1,1,2012
201201KF60227,1,3,1,1,2012
201201KF60228,1,3,2,2,2012
201201KF60229,1,2,2,1,2012
201201KF60230,1,3,2,1,2012
201201KF60231,1,3,2,1,2012
201201KF60232,1,3,2,2,2012
201201KF60233,1,3,2,1,2012
201201KF60234,1,3,2,1,2012
201201KF60235,1,3,2,1,2012
201201KF60236,1,3,1,1,2012
201201KF60237,1,3,2,1,2012
201201KF60238,1,3,1,1,2012
201201KF60239,1,2,2,1,2012
201201KF60240,1,3,2,1,2012
201201KF60241,1,3,2,4,2012
201201KF60242,1,3,1,1,2012
201201KF60243,1,3,2,2,2012
201201KF60244,1,3,2,1,2012
201201KF60245,1,3,2,1,2012
201201KF60246,1,3,2,2,2012
201201KF60247,1,3,2,1,2012
201201KF60248,1,3,1,1,2012
201201KF60249,1,3,2,1,2012
201201KF60250,1,3,1,1,2012
201201KF60252,1,3,2,1,2012
201201KF60253,1,3,1,1,2012
201201KF60254,1,3,2,1,2012
201201KF60255,1,3,1,1,2012
201201KF60257,1,3,1,1,2012
201201KF60258,1,3,2,1,2012
201201KF60259,1,3,2,1,2012
201201KF60260,1,3,3,2,2012
201201KF60261,1,3,1,1,2012
201201KF60262,1,3,2,1,2012
201201KF60263,1,3,1,1,2012
201201KF60264,1,3,1,1,2012
201201KF60266,1,3,1,1,2012
201201KF60267,1,3,2,1,2012
201201KF60268,1,3,2,1,2012
201201KF60269,1,3,4,2,2012
201201KF60271,1,3,1,1,2012
201201KF60272,1,3,2,1,2012
201201KF60273,1,3,1,1,2012
201201KF60275,1,3,1,1,2012
201201KF60276,1,3,1,1,2012
201201KF60278,1,3,2,1,2012
201201KF60279,1,3,2,1,2012
201201KF60280,1,3,3,1,2012
201201KF60281,1,3,1,1,2012
201201KF60282,1,3,2,1,2012
201201KF60283,1,3,2,1,2012
201201KF60284,1,3,1,1,2012
201201KF60285,1,3,2,1,2012
201201KF60286,1,3,2,1,2012
201201KF60287,1,3,1,1,2012
201201KF60289,1,3,2,2,2012
201201KF60290,1,3,2,1,2012
201201KF60291,1,3,2,1,2012
201201KF60292,1,3,2,1,2012
201201KF60293,1,3,1,1,2012
201201KF60294,1,3,2,2,2012
201201KF60295,1,3,1,1,2012
201201KF60296,1,3,2,1,2012
201201KF60297,1,3,2,2,2012
201201KF60298,1,3,2,1,2012
201201KF60300,1,2,2,1,2012
201201KF60301,1,3,2,1,2012
201201KF60302,1,3,2,1,2012
201201KF60303,1,3,1,1,2012
201201KF60304,1,3,1,1,2012
